position_size_usd,policy,raw_apy_pct,slippage_bp_avg,slippage_drag_pct,net_apy_pct,n_rebalances,mev_bp,mev_drag_pct,net_apy_post_mev_pct
100000.0,t1_threshold,4.600704614334994,0.1453136132462507,0.3359170247471023,4.264787589587892,38,15.0,17.337500000000002,-13.072712410412109
100000.0,t2_optimal_stopping,4.589295030578744,0.1737843309153663,1.0677611290338034,3.5215339015449403,101,15.0,46.081250000000004,-42.55971609845506
1000000.0,b1_always_aave,3.2608618807121736,0.0089228336964429,0.0,3.2608618807121736,0,15.0,0.0,3.2608618807121736
1000000.0,b4_mcdm_ema,4.402511760575001,1.0707198539106544,3.582454324235236,0.8200574363397648,55,15.0,25.093750000000004,-24.273692563660237
1000000.0,t1_threshold,4.600704614334994,1.4531361324625074,3.359170247471023,1.241534366863971,38,15.0,17.337500000000002,-16.095965633136032
1000000.0,t2_optimal_stopping,4.589295030578744,1.7378433091536634,10.677611290338032,-6.0883162597592895,101,15.0,46.081250000000004,-52.16956625975929
5000000.0,b1_always_aave,3.2608618807121736,0.0446141684822148,0.0,3.2608618807121736,0,15.0,0.0,3.2608618807121736
5000000.0,b4_mcdm_ema,4.402511760575001,5.353599269553273,17.912271621176185,-13.509759860601184,55,15.0,25.093750000000004,-38.603509860601186
5000000.0,t1_threshold,4.600704614334994,7.265680662312536,16.795851237355112,-12.19514662302012,38,15.0,17.337500000000002,-29.53264662302012
5000000.0,t2_optimal_stopping,4.589295030578744,8.689216545768316,53.38805645169016,-48.798761421111415,101,15.0,46.081250000000004,-94.88001142111142
25000000.0,b1_always_aave,3.2608618807121736,0.2230708424110744,0.0,3.2608618807121736,0,15.0,0.0,3.2608618807121736
25000000.0,b4_mcdm_ema,4.402511760575001,26.767996347766367,89.56135810588093,-85.15884634530593,55,15.0,25.093750000000004,-110.25259634530593
25000000.0,t1_threshold,4.600704614334994,36.32840331156269,83.9792561867756,-79.3785515724406,38,15.0,17.337500000000002,-96.7160515724406
25000000.0,t2_optimal_stopping,4.589295030578744,43.4460827288416,266.9402822584509,-262.35098722787217,101,15.0,46.081250000000004,-308.4322372278722
50000000.0,b1_always_aave,3.2608618807121736,0.4461416848221489,0.0,3.2608618807121736,0,15.0,0.0,3.2608618807121736
50000000.0,b4_mcdm_ema,4.402511760575001,53.535992695532734,179.12271621176183,-174.72020445118685,55,15.0,25.093750000000004,-199.81395445118685
50000000.0,t1_threshold,4.600704614334994,72.65680662312538,167.9585123735512,-163.3578077592162,38,15.0,17.337500000000002,-180.6953077592162
50000000.0,t2_optimal_stopping,4.589295030578744,86.89216545768319,533.8805645169018,-529.2912694863231,101,15.0,46.081250000000004,-575.3725194863231
100000.0,b1_always_aave,3.2608618807121736,0.0008922833696442,0.0,3.2608618807121736,0,30.0,0.0,3.2608618807121736
100000.0,b4_mcdm_ema,4.402511760575001,0.1070719853910654,0.3582454324235236,4.044266328151477,55,30.0,50.18750000000001,-46.14323367184853
100000.0,t1_threshold,4.600704614334994,0.1453136132462507,0.3359170247471023,4.264787589587892,38,30.0,34.675000000000004,-30.41021241041211
100000.0,t2_optimal_stopping,4.589295030578744,0.1737843309153663,1.0677611290338034,3.5215339015449403,101,30.0,92.16250000000001,-88.64096609845507
1000000.0,b1_always_aave,3.2608618807121736,0.0089228336964429,0.0,3.2608618807121736,0,30.0,0.0,3.2608618807121736
1000000.0,b4_mcdm_ema,4.402511760575001,1.0707198539106544,3.582454324235236,0.8200574363397648,55,30.0,50.18750000000001,-49.36744256366024
1000000.0,t1_threshold,4.600704614334994,1.4531361324625074,3.359170247471023,1.241534366863971,38,30.0,34.675000000000004,-33.43346563313603
1000000.0,t2_optimal_stopping,4.589295030578744,1.7378433091536634,10.677611290338032,-6.0883162597592895,101,30.0,92.16250000000001,-98.2508162597593
5000000.0,b1_always_aave,3.2608618807121736,0.0446141684822148,0.0,3.2608618807121736,0,30.0,0.0,3.2608618807121736
5000000.0,b4_mcdm_ema,4.402511760575001,5.353599269553273,17.912271621176185,-13.509759860601184,55,30.0,50.18750000000001,-63.69725986060119
5000000.0,t1_threshold,4.600704614334994,7.265680662312536,16.795851237355112,-12.19514662302012,38,30.0,34.675000000000004,-46.870146623020126
5000000.0,t2_optimal_stopping,4.589295030578744,8.689216545768316,53.38805645169016,-48.798761421111415,101,30.0,92.16250000000001,-140.96126142111143
25000000.0,b1_always_aave,3.2608618807121736,0.2230708424110744,0.0,3.2608618807121736,0,30.0,0.0,3.2608618807121736
25000000.0,b4_mcdm_ema,4.402511760575001,26.767996347766367,89.56135810588093,-85.15884634530593,55,30.0,50.18750000000001,-135.34634634530593
25000000.0,t1_threshold,4.600704614334994,36.32840331156269,83.9792561867756,-79.3785515724406,38,30.0,34.675000000000004,-114.0535515724406
25000000.0,t2_optimal_stopping,4.589295030578744,43.4460827288416,266.9402822584509,-262.35098722787217,101,30.0,92.16250000000001,-354.5134872278722
50000000.0,b1_always_aave,3.2608618807121736,0.4461416848221489,0.0,3.2608618807121736,0,30.0,0.0,3.2608618807121736
50000000.0,b4_mcdm_ema,4.402511760575001,53.535992695532734,179.12271621176183,-174.72020445118685,55,30.0,50.18750000000001,-224.90770445118685
50000000.0,t1_threshold,4.600704614334994,72.65680662312538,167.9585123735512,-163.3578077592162,38,30.0,34.675000000000004,-198.0328077592162
50000000.0,t2_optimal_stopping,4.589295030578744,86.89216545768319,533.8805645169018,-529.2912694863231,101,30.0,92.16250000000001,-621.4537694863232
