window_id,window_start,window_end,policy,n_blocks,net_apy_pct,sharpe,sortino,max_drawdown_pct,n_rebalances
W1,2025-05-01,2025-08-01,b1_always_aave,662400,3.8509802618740485,183.5684021367394,inf,0.0,1
W1,2025-05-01,2025-08-01,t1_threshold,662400,7.153449612049956,42.1495270742749,inf,0.0,39
