window_id,window_start,window_end,policy,n_blocks,net_apy_pct,sharpe,sortino,max_drawdown_pct,n_rebalances
W1,2024-11-01,2025-02-01,b1_always_aave,662400,9.463778050675153,62.83514129566628,inf,0.0,1
W1,2024-11-01,2025-02-01,t1_threshold,662400,15.234208186052722,48.68867977717951,inf,0.0,219
W1,2024-11-01,2025-02-01,t2_optimal_stopping,662400,15.029422471999187,47.01839145652694,inf,0.0,251
